"Timestamp","Date","Observer","plot #","burned/unburned","Depth","Pot #","Species","Count"
"2017/02/13 8:02:35 PM CST","2017-02-13","adam","07","Unburned","Top 2","1","pose","9"
"2017/02/13 8:03:02 PM CST","2017-02-13","adam","07","Unburned","Top 2","1","UK5","1"
"2017/02/13 8:03:32 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","UK5","5"
"2017/02/13 8:03:53 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","UK1","1"
"2017/02/13 8:04:17 PM CST","2017-02-13","adam","01","Unburned","Top 2","1","UK5","9"
"2017/02/13 8:04:57 PM CST","2017-02-13","adam","13","Burned","Top 2","2","brte","1"
"2017/02/13 8:05:21 PM CST","2017-02-13","adam","01","Unburned","Bottom 4","4","UK5","1"
"2017/02/13 8:05:44 PM CST","2017-02-13","adam","13","Burned","Bottom 4","2","pose","2"
"2017/02/13 8:06:08 PM CST","2017-02-13","adam","12","Unburned","Bottom 4","1","alde","1"
"2017/02/13 8:06:35 PM CST","2017-02-13","adam","12","Unburned","Top 2","1","pose","3"
"2017/02/13 8:07:05 PM CST","2017-02-13","adam","12","Unburned","Top 2","1","alde","2"
"2017/02/13 8:07:31 PM CST","2017-02-13","adam","12","Unburned","Top 2","1","uk5","1"
"2017/02/13 8:08:03 PM CST","2017-02-13","adam","12","Unburned","Top 2","2","alde","3"
"2017/02/13 8:08:28 PM CST","2017-02-13","adam","12","Unburned","Top 2","2","uk5","1"
"2017/02/13 8:08:51 PM CST","2017-02-13","adam","12","Unburned","Top 2","2","pose","2"
"2017/02/13 8:09:13 PM CST","2017-02-13","adam","12","Unburned","Top 2","2","uk1","1"
"2017/02/13 8:09:43 PM CST","2017-02-13","adam","07","Unburned","Bottom 4","1","uk5","1"
"2017/02/13 8:10:13 PM CST","2017-02-13","adam","09","Unburned","Top 2","1","pose","2"
"2017/02/13 8:10:38 PM CST","2017-02-13","adam","09","Unburned","Top 2","1","uk5","10"
"2017/02/13 8:11:00 PM CST","2017-02-13","adam","09","Unburned","Top 2","1","unknown forb","1"
"2017/02/13 8:11:22 PM CST","2017-02-13","adam","09","Unburned","Top 2","1","alde","1"
"2017/02/13 8:11:49 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","2","pose","1"
"2017/02/13 8:12:17 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","2","uk1","3"
"2017/02/13 8:12:37 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","2","uk5","5"
"2017/02/13 8:12:59 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","2","alde","2"
"2017/02/13 8:13:22 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","1","pose","1"
"2017/02/13 8:14:24 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","1","alde","3"
"2017/02/13 8:14:47 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","1","uk5","2"
"2017/02/13 8:15:09 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","1","uk6","1"
"2017/02/13 8:15:36 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","3","pose","1"
"2017/02/13 8:16:07 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","3","alde","1"
"2017/02/13 8:16:38 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","3","uk5","4"
"2017/02/13 8:16:57 PM CST","2017-02-13","adam","08","Unburned","Bottom 4","3","uk6","3"
"2017/02/13 8:17:40 PM CST","2017-02-13","adam","09","Unburned","Top 2","2","pose","7"
"2017/02/13 8:18:07 PM CST","2017-02-13","adam","14","Unburned","Bottom 4","3","amin","1"
"2017/02/13 8:18:29 PM CST","2017-02-13","adam","14","Unburned","Bottom 4","3","pose","2"
"2017/02/13 8:18:53 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","pose","8"
"2017/02/13 8:19:27 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","elel","1"
"2017/02/13 8:19:48 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","alde","4"
"2017/02/13 8:20:20 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","uk5","4"
"2017/02/13 8:21:17 PM CST","2017-02-13","adam","08","Unburned","Top 2","1","unknown forb","1"
"2017/02/13 8:21:39 PM CST","2017-02-13","adam","03","Unburned","Bottom 4","3","sial","3"
"2017/02/13 8:22:00 PM CST","2017-02-13","adam","03","Unburned","Top 2","1","sial","2"
"2017/02/13 8:22:20 PM CST","2017-02-13","adam","03","Unburned","Top 2","1","brte","1"
"2017/02/13 8:22:58 PM CST","2017-02-13","adam","01","Unburned","Bottom 4","1","uk5","18"
"2017/02/13 8:23:19 PM CST","2017-02-13","adam","10","Unburned","Top 2","2","pose","23"
"2017/02/13 8:23:38 PM CST","2017-02-13","adam","10","Unburned","Top 2","2","sial","1"
"2017/02/13 8:24:12 PM CST","2017-02-13","adam","13","Unburned","Top 2","2","pose","2"
"2017/02/13 8:24:39 PM CST","2017-02-13","adam","13","Unburned","Top 2","2","uk5","2"
"2017/02/13 8:25:03 PM CST","2017-02-13","adam","13","Unburned","Top 2","2","brte","1"
"2017/02/13 8:25:31 PM CST","2017-02-13","adam","08","Unburned","Top 2","2","alde","3"
"2017/02/13 8:25:55 PM CST","2017-02-13","adam","08","Unburned","Top 2","2","pose","14"
"2017/02/13 8:26:12 PM CST","2017-02-13","adam","03","Unburned","Bottom 4","2","sial","2"
"2017/02/13 8:26:40 PM CST","2017-02-13","adam","03","Unburned","Top 2","2","sial","3"
"2017/02/13 8:27:06 PM CST","2017-02-13","adam","12","Unburned","Bottom 4","2","sial","1"
"2017/02/13 8:27:28 PM CST","2017-02-13","adam","01","Unburned","Top 2","2","uk5","10"
"2017/02/13 8:27:49 PM CST","2017-02-13","adam","01","Unburned","Top 2","2","unknown forb","1"
"2017/02/13 8:28:24 PM CST","2017-02-13","adam","07","Unburned","Top 2","2","pose","19"
"2017/02/13 8:28:58 PM CST","2017-02-13","adam","07","Unburned","Top 2","2","uk5","1"
"2017/02/13 8:29:24 PM CST","2017-02-13","adam","07","Unburned","Top 2","2","uk6","3"
"2017/02/13 8:29:51 PM CST","2017-02-13","adam","09","Unburned","Top 2","2","uk5","10"
"2017/02/13 8:30:10 PM CST","2017-02-13","adam","09","Unburned","Top 2","2","pose","2"
"2017/02/13 8:30:35 PM CST","2017-02-13","adam","11","Unburned","Top 2","1","pose","1"
"2017/02/13 8:30:56 PM CST","2017-02-13","adam","11","Unburned","Top 2","1","uk5","1"
"2017/02/27 11:47:53 AM CST","2017-02-18","adam","12","Unburned","Top 2","2","pose","2"
"2017/02/27 11:48:24 AM CST","2017-02-18","adam","03","Unburned","Bottom 4","3","sial","1"
"2017/02/27 11:48:45 AM CST","2017-02-08","adam","14","Burned","Top 2","1","brte","1"
"2017/02/27 11:49:04 AM CST","2017-02-18","adam","14","Burned","Top 2","1","pose","5"
"2017/02/27 11:49:43 AM CST","2017-02-18","adam","14","Burned","Top 2","1","unk1","4"
"2017/02/27 11:50:06 AM CST","2017-02-18","adam","02","Burned","Top 2","1","sial","1"
"2017/02/27 11:50:32 AM CST","2017-02-18","adam","13","Unburned","Bottom 4","2","unk1","2"
"2017/02/27 11:50:56 AM CST","2017-02-18","adam","13","Unburned","Bottom 4","2","pose","1"
"2017/02/27 11:51:23 AM CST","2017-02-18","adam","08","Unburned","Top 2","1","unk1","1"
"2017/02/27 11:51:54 AM CST","2017-02-18","adam","08","Unburned","Top 2","1","uk5","9"
"2017/02/27 11:52:54 AM CST","2017-02-18","adam","08","Unburned","Top 2","1","alde","2"
"2017/02/27 11:53:17 AM CST","2017-02-18","adam","08","Unburned","Top 2","1","pose","2"
"2017/02/27 11:53:36 AM CST","2017-02-18","adam","08","Unburned","Top 2","2","brte","1"
"2017/02/27 11:54:01 AM CST","2017-02-18","adam","08","Unburned","Top 2","2","pose","5"
"2017/02/27 11:54:30 AM CST","2017-02-18","adam","08","Unburned","Top 2","2","uk5","4"
"2017/02/27 11:55:08 AM CST","2017-02-18","adam","01","Burned","Bottom 4","1","uk5","1"
"2017/02/27 11:55:32 AM CST","2017-02-18","adam","01","Burned","Bottom 4","1","alde","1"
"2017/02/27 11:55:52 AM CST","2017-02-18","adam","01","Burned","Bottom 4","3","alde","1"
"2017/02/27 11:56:18 AM CST","2017-02-18","adam","01","Burned","Bottom 4","3","uk5","1"
"2017/02/27 11:57:20 AM CST","2017-02-18","adam","14","Unburned","Bottom 4","3","pose","1"
"2017/02/27 11:57:46 AM CST","2017-02-18","adam","14","Unburned","Bottom 4","3","uk1","1"
"2017/02/27 11:58:17 AM CST","2017-02-18","adam","07","Unburned","Top 2","2","pose","11"
"2017/02/27 11:58:46 AM CST","2017-02-18","adam","07","Unburned","Top 2","2","uk1","1"
"2017/02/27 2:16:59 PM CST","2017-02-24","adam","06","Burned","Bottom 4","2","uk6","1"
"2017/02/27 2:21:20 PM CST","2017-02-24","adam","01","Unburned","Top 2","1","uk5","5"
"2017/02/27 2:21:47 PM CST","2017-02-24","adam","08","Unburned","Top 2","1","pose","1"
"2017/02/27 2:23:15 PM CST","2017-02-24","adam","13","Unburned","Bottom 4","2","pose","3"
"2017/02/27 2:28:06 PM CST","2017-02-24","adam","08","Burned","Bottom 4","1","uk1","1"
"2017/02/27 2:28:35 PM CST","2017-02-24","adam","08","Burned","Bottom 4","1","uk6","2"
"2017/02/27 2:29:01 PM CST","2017-02-24","adam","13","Burned","Top 2","1","uk1","3"
"2017/02/27 2:29:28 PM CST","2017-02-24","adam","08","Unburned","Top 2","2","alde","3"
"2017/02/27 2:29:54 PM CST","2017-02-24","adam","08","Unburned","Top 2","2","pose","6"
"2017/02/27 2:30:25 PM CST","2017-02-24","adam","08","Unburned","Top 2","2","uk5","2"
"2017/02/27 2:30:52 PM CST","2017-02-24","adam","10","Unburned","Bottom 4","1","pose","1"
"2017/02/27 2:31:25 PM CST","2017-02-24","adam","10","Unburned","Bottom 4","1","uk6","1"
"2017/02/27 2:32:01 PM CST","2017-02-24","adam","10","Burned","Top 2","1","uk6","1"
"2017/02/27 2:33:30 PM CST","2017-02-24","adam","13","Unburned","Top 2","2","pose","6"
"2017/02/27 2:34:33 PM CST","2017-02-24","adam","13","Unburned","Top 2","2","uk1","2"
"2017/02/27 2:34:50 PM CST","2017-02-24","adam","13","Unburned","Top 2","2","uk5","1"
"2017/02/27 2:35:12 PM CST","2017-02-24","adam","13","Unburned","Top 2","2","uk7","2"
"2017/02/27 2:35:33 PM CST","2017-02-24","adam","10","Unburned","Top 2","1","pose","5"
"2017/02/27 2:36:01 PM CST","2017-02-24","adam","10","Unburned","Top 2","1","uk6","1"
"2017/02/27 2:36:22 PM CST","2017-02-24","adam","07","Unburned","Top 2","1","pose","7"
"2017/02/27 2:36:48 PM CST","2017-02-24","adam","07","Unburned","Top 2","1","uk6","2"
"2017/02/27 2:37:14 PM CST","2017-02-24","adam","11","Burned","Top 2","1","pose","1"
"2017/02/27 2:37:39 PM CST","2017-02-24","adam","01","Unburned","Bottom 4","2","brte","1"
"2017/02/27 2:38:06 PM CST","2017-02-24","adam","07","Unburned","Top 2","2","uk6","4"
"2017/02/27 2:38:29 PM CST","2017-02-24","adam","07","Unburned","Top 2","2","pose","6"
"2017/02/27 2:38:55 PM CST","2017-02-24","adam","04","Unburned","Bottom 4","1","pose","1"
"2017/02/27 2:39:31 PM CST","2017-02-24","adam","12","Burned","Bottom 4","2","sial","1"
"2017/02/27 2:40:04 PM CST","2017-02-24","adam","03","Burned","Bottom 4","2","sial","1"
"2017/02/27 2:40:40 PM CST","2017-02-24","adam","02","Unburned","Bottom 4","3","sial","1"
"2017/02/27 2:42:31 PM CST","2017-02-26","adam","09","Burned","Bottom 4","1","uk9","1"
"2017/02/27 2:43:00 PM CST","2017-02-26","adam","08","Burned","Bottom 4","2","uk6","2"
"2017/02/27 2:43:24 PM CST","2017-02-26","adam","12","Unburned","Top 2","2","pose","1"
"2017/02/27 2:43:45 PM CST","2017-02-26","adam","12","Unburned","Top 2","1","pose","1"
"2017/02/27 2:44:12 PM CST","2017-02-26","adam","06","Unburned","Top 2","1","uk6","6"
"2017/02/27 2:44:33 PM CST","2017-02-26","adam","06","Unburned","Top 2","1","uk9","1"
"2017/02/27 2:44:55 PM CST","2017-02-26","adam","05","Burned","Bottom 4","2","uk9","2"
"2017/02/27 2:45:18 PM CST","2017-02-26","adam","10","Unburned","Bottom 4","2","pose","1"
"2017/02/27 2:45:41 PM CST","2017-02-26","adam","13","Burned","Bottom 4","2","uk12","1"
"2017/02/27 2:46:34 PM CST","2017-02-26","adam","11","Unburned","Top 2","1","uk13","2"
"2017/02/27 2:53:40 PM CST","2017-02-26","adam","08","Burned","Top 2","3","uk1","1"
"2017/02/27 2:54:09 PM CST","2017-02-26","adam","09","Burned","Bottom 4","2","uk5","1"
"2017/02/27 2:54:37 PM CST","2017-02-26","adam","11","Unburned","Bottom 4","2","uk6","1"
"2017/02/27 2:55:04 PM CST","2017-02-26","adam","11","Unburned","Bottom 4","2","uk1","2"
"2017/02/27 2:55:31 PM CST","2017-02-26","adam","01","Unburned","Bottom 4","1","uk5","2"
"2017/02/27 2:55:55 PM CST","2017-02-26","adam","01","Unburned","Bottom 4","1","uk7","2"
"2017/02/27 2:56:37 PM CST","2017-02-26","adam","07","Burned","Bottom 4","1","uk6","1"
"2017/02/27 2:57:02 PM CST","2017-02-26","adam","07","Burned","Bottom 4","1","pose","1"
"2017/02/27 2:57:28 PM CST","2017-02-26","adam","06","Unburned","Bottom 4","3","uk6","2"
"2017/02/27 2:57:55 PM CST","2017-02-26","adam","06","Unburned","Bottom 4","3","pose","1"
"2017/02/27 2:58:20 PM CST","2017-02-26","adam","09","Unburned","Top 2","2","uk5","adam"
"2017/02/27 2:58:42 PM CST","2017-02-26","adam","09","Unburned","Top 2","2","uk5","1"
"2017/02/27 2:59:15 PM CST","2017-02-26","adam","13","Burned","Top 2","2","uk1","2"
"2017/02/27 2:59:47 PM CST","2017-02-26","adam","05","Burned","Bottom 4","1","uk9","4"
"2017/02/27 3:00:53 PM CST","2017-02-26","adam","04","Unburned","Bottom 4","2","uk9","3"
"2017/02/27 3:01:16 PM CST","2017-02-26","adam","04","Unburned","Bottom 4","3","uk9","2"
"2017/02/27 3:01:40 PM CST","2017-02-26","adam","03","Unburned","Bottom 4","2","uk9","1"
"2017/02/27 3:02:02 PM CST","2017-02-26","adam","05","Unburned","Bottom 4","1","uk9","5"
"2017/02/27 3:02:26 PM CST","2017-02-26","adam","04","Unburned","Bottom 4","1","uk9","1"
"2017/02/27 3:02:48 PM CST","2017-02-26","adam","07","Burned","Top 2","2","uk6","1"
"2017/02/27 3:03:14 PM CST","2017-02-26","adam","01","Unburned","Top 2","2","uk1","1"
"2017/02/27 3:03:37 PM CST","2017-02-26","adam","01","Unburned","Top 2","2","uk7","2"
"2017/02/27 3:04:12 PM CST","2017-02-26","adam","10","Unburned","Top 2","2","pose","2"
"2017/02/27 3:04:37 PM CST","2017-02-26","adam","10","Unburned","Top 2","2","uk6","1"
"2017/02/27 3:11:37 PM CST","2017-02-26","adam","05","Burned","Bottom 4","2","uk9","1"
"2017/02/27 3:11:59 PM CST","2017-02-26","adam","13","Unburned","Top 2","1","uk1","3"
"2017/02/27 3:12:22 PM CST","2017-02-26","adam","13","Unburned","Top 2","1","pose","1"
"2017/02/27 3:12:51 PM CST","2017-02-26","adam","12","Burned","Top 2","2","pose","2"
"2017/02/27 3:13:17 PM CST","2017-02-26","adam","12","Burned","Top 2","2","alde","1"
"2017/02/27 3:13:40 PM CST","2017-02-26","adam","13","Burned","Bottom 4","1","pose","1"
"2017/02/27 3:14:07 PM CST","2017-02-26","adam","05","Unburned","Bottom 4","2","uk9","3"
"2017/02/27 3:14:30 PM CST","2017-02-26","adam","05","Unburned","Bottom 4","2","brte","1"
"2017/02/27 3:15:45 PM CST","2017-02-26","adam","10","Unburned","Bottom 4","1","uk9","1"
"2017/02/27 3:16:37 PM CST","2017-02-26","adam","06","Burned","Top 2","1","unknown forb","1"
"2017/02/27 3:17:09 PM CST","2017-02-26","adam","06","Burned","Top 2","1","alde","1"
"2017/02/27 3:17:39 PM CST","2017-02-26","adam","08","Unburned","Bottom 4","3","uk5","1"
"2017/02/27 3:18:06 PM CST","2017-02-26","adam","11","Unburned","Top 2","1","pose","1"
"2017/02/27 3:18:31 PM CST","2017-02-26","adam","01","Burned","Bottom 4","2","uk5","2"
"2017/02/27 3:18:51 PM CST","2017-02-26","adam","04","Burned","Bottom 4","2","uk9","2"
"2017/02/27 3:19:16 PM CST","2017-02-26","adam","10","Burned","Top 2","2","uk6","2"
"2017/02/27 3:19:38 PM CST","2017-02-26","adam","10","Burned","Top 2","2","uk9","2"
"2017/02/27 3:36:33 PM CST","2017-02-26","adam","04","Unburned","Bottom 4","3","pose","1"
"2017/02/27 3:37:02 PM CST","2017-02-26","adam","12","Burned","Bottom 4","1","pose","1"
"2017/02/27 3:37:28 PM CST","2017-02-26","adam","14","Unburned","Top 2","1","pose","2"
"2017/02/27 3:37:52 PM CST","2017-02-26","adam","03","Burned","Top 2","2","sial","1"
"2017/02/27 3:43:15 PM CST","2017-02-26","adam","12","Burned","Top 2","1","pose","3"
"2017/02/27 3:45:28 PM CST","2017-02-26","adam","14","Unburned","Bottom 4","2","pose","1"
"2017/02/27 3:45:50 PM CST","2017-02-26","adam","04","Unburned","Bottom 4","2","pose","2"
"2017/02/27 3:46:17 PM CST","2017-02-26","adam","14","Burned","Bottom 4","2","sial","1"
"2017/02/27 3:47:07 PM CST","2017-02-26","adam","04","Burned","Top 2","1","sial","1"
"2017/02/27 3:47:40 PM CST","2017-02-26","adam","03","Unburned","Bottom 4","1","sial","1"
"2017/02/27 3:48:04 PM CST","2017-02-26","adam","02","Unburned","Top 2","1","sial","1"
"2017/02/27 3:48:30 PM CST","2017-02-26","adam","10","Burned","Bottom 4","2","uk6","2"
"2017/02/27 3:48:53 PM CST","2017-02-26","adam","05","Unburned","Top 2","1","brte","1"
"2017/02/27 3:49:13 PM CST","2017-02-26","adam","14","Burned","Top 2","1","sial","4"
"2017/02/27 3:49:36 PM CST","2017-02-26","adam","14","Burned","Top 2","1","uk1","1"
"2017/02/27 3:52:41 PM CST","2017-02-26","adam","13","Unburned","Bottom 4","1","uk1","3"
"2017/02/27 3:53:04 PM CST","2017-02-26","adam","14","Burned","Bottom 4","1","uk1","2"
"2017/02/27 3:53:25 PM CST","2017-02-26","adam","14","Burned","Bottom 4","1","sial","1"
"2017/02/27 3:53:48 PM CST","2017-02-26","adam","01","Burned","Top 2","1","uk5","1"
"2017/02/27 3:54:06 PM CST","2017-02-26","adam","01","Burned","Top 2","1","uk1","1"
"2017/02/27 3:54:26 PM CST","2017-02-26","adam","13","Burned","Bottom 4","2","pose","2"
"2017/02/27 3:54:53 PM CST","2017-02-26","adam","13","Burned","Bottom 4","2","uk1","1"
"2017/02/27 3:55:18 PM CST","2017-02-26","adam","07","Burned","Top 2","1","uk6","1"
"2017/02/27 3:55:40 PM CST","2017-02-26","adam","10","Burned","Bottom 4","1","uk6","3"
"2017/03/01 2:44:00 AM CST","2017-02-04","Hakim Mamash","01","Unburned","Top 2","1","BRTE","2"
"2017/03/01 2:45:03 AM CST","2017-02-04","Hakim","01","Unburned","Top 2","1","pose","1"
"2017/03/01 2:48:22 AM CST","2017-02-04","hakim","06","Unburned","Bottom 4","1","BRTE","1"
"2017/03/01 2:49:06 AM CST","2017-02-04","HAKIM MAMASH","13","Unburned","Top 2","1","POSE","1"
"2017/03/28 11:57:28 AM CST","0017-03-19","adam","06","Burned","Bottom 4","3","Mimulus_sp_1","2"
"2017/03/28 11:57:51 AM CST","2017-03-19","adam","11","Burned","Top 2","1","dral","1"
"2017/03/28 11:58:24 AM CST","2017-03-19","adam","11","Burned","Top 2","1","Mimulus_sp_1","1"
"2017/03/28 11:59:10 AM CST","2017-03-19","adam","14","Unburned","Bottom 4","3","pose","2"
"2017/03/28 12:00:32 PM CST","2017-03-19","adam","13","Unburned","Bottom 4","2","pose","1"
"2017/03/28 12:01:08 PM CST","2017-03-19","adam","08","Burned","Bottom 4","2","migr","1"
"2017/03/28 12:01:56 PM CST","2017-03-19","adam","14","Burned","Top 2","1","pose","1"
"2017/03/28 12:02:30 PM CST","2017-03-19","adam","09","Unburned","Top 2","1","cete","1"
"2017/03/28 12:04:10 PM CST","2017-03-12","adam","03","Unburned","Bottom 4","3","brte","1"
"2017/03/28 12:06:09 PM CST","2017-03-12","adam","10","Unburned","Top 2","2","pose","1"
"2017/03/28 12:06:53 PM CST","2017-03-12","adam","07","Burned","Top 2","1","pose","1"
"2017/03/28 12:07:28 PM CST","2017-03-12","adam","12","Unburned","Bottom 4","1","pose","1"
"2017/03/28 12:08:02 PM CST","2017-03-12","adam","09","Unburned","Top 2","2","uk5","1"
"2017/03/28 12:08:38 PM CST","2017-03-12","adam","14","Burned","Bottom 4","2","sial","1"
"2017/03/28 12:09:02 PM CST","2017-03-12","adam","04","Unburned","Bottom 4","1","uk9","1"
"2017/03/28 12:09:22 PM CST","2017-03-12","adam","04","Unburned","Bottom 4","1","pose","1"
"2017/03/28 12:09:48 PM CST","2017-03-12","adam","13","Burned","Top 2","1","pose","1"
"2017/03/28 12:10:18 PM CST","2017-03-12","adam","04","Unburned","Bottom 4","2","uk9","5"
"2017/03/28 12:10:45 PM CST","2017-03-12","adam","02","Unburned","Top 2","1","sial","1"
"2017/03/28 12:11:05 PM CST","2017-03-12","adam","07","Unburned","Top 2","2","pose","1"
"2017/03/28 12:14:16 PM CST","2017-03-05","adam","12","Unburned","Bottom 4","2","pose","1"
"2017/03/28 12:14:43 PM CST","2017-03-05","adam","02","Unburned","Top 2","1","brte","1"
"2017/03/28 12:16:12 PM CST","2017-03-05","adam","03","Burned","Top 2","2","uk1","2"
"2017/03/28 12:16:43 PM CST","2017-03-05","adam","07","Unburned","Bottom 4","2","uk9","2"
"2017/03/28 12:17:24 PM CST","2017-03-05","adam","01","Unburned","Bottom 4","1","uk5","2"
"2017/03/28 12:17:51 PM CST","2017-03-05","adam","07","Unburned","Top 2","2","uk6","1"
"2017/03/28 12:18:11 PM CST","2017-03-05","adam","07","Unburned","Top 2","2","pose","1"
"2017/03/28 12:18:44 PM CST","2017-03-05","adam","04","Burned","Bottom 4","1","uk9","1"
"2017/03/28 12:19:10 PM CST","2017-03-05","adam","09","Unburned","Top 2","1","uk5","1"
"2017/03/28 12:20:02 PM CST","2017-03-05","adam","10","Unburned","Top 2","1","uk6","1"
"2017/03/28 12:20:26 PM CST","2017-03-05","adam","10","Unburned","Top 2","1","pose","1"
"2017/03/28 12:20:49 PM CST","2017-03-05","adam","11","Unburned","Bottom 4","1","alde","1"
"2017/03/28 12:21:13 PM CST","2017-03-05","adam","08","Unburned","Top 2","2","alde","1"
"2017/03/28 12:21:34 PM CST","2017-03-05","adam","08","Unburned","Top 2","2","uk2","2"
"2017/03/28 12:21:56 PM CST","2017-03-05","adam","09","Unburned","Top 2","2","pose","1"
"2017/03/28 12:22:21 PM CST","2017-03-05","adam","09","Unburned","Top 2","2","uk5","1"
"2017/04/13 12:46:08 PM CDT","2017-04-02","adam","11","Unburned","Bottom 4","2","uk6","1"
"2017/04/13 12:46:37 PM CDT","2017-04-02","adam","11","Burned","Top 2","2","dral","3"
"2017/04/13 12:46:59 PM CDT","2017-04-02","adam","04","Unburned","Top 2","2","uk9","1"
"2017/04/13 12:47:27 PM CDT","2017-04-02","adam","01","Burned","Top 2","1","not_a_mint","1"
"2017/04/13 12:48:00 PM CDT","2017-04-02","adam","11","Unburned","Bottom 4","4","upf1","1"
"2017/04/13 12:48:24 PM CDT","2017-04-02","adam","02","Unburned","Bottom 4","1","uk7","2"
"2017/04/13 12:48:47 PM CDT","2017-04-02","adam","01","Unburned","Bottom 4","1","uk7","1"
"2017/04/13 12:49:41 PM CDT","2017-04-02","adam","11","Unburned","Top 2","2","astragalusy_thing","1"
"2017/04/13 12:50:53 PM CDT","2017-04-02","adam","01","Unburned","Bottom 4","2","silvery_thin","1"
"2017/04/13 12:51:17 PM CDT","2017-04-02","adam","08","Unburned","Bottom 4","4","plantago","1"
"2017/04/13 12:51:49 PM CDT","2017-04-02","adam","06","Burned","Bottom 4","1","alde","3"
"2017/04/13 12:52:09 PM CDT","2017-04-02","adam","09","Unburned","Top 2","2","cete","1"
"2017/04/13 12:52:40 PM CDT","2017-04-02","adam","09","Unburned","Top 2","2","spiny_edge_guy","1"
"2017/04/13 12:53:04 PM CDT","2017-04-02","adam","08","Unburned","Bottom 4","1","alde","1"
"2017/04/13 12:54:43 PM CDT","2017-04-02","adam","08","Unburned","Bottom 4","1","plantago","1"
"2017/04/13 12:55:10 PM CDT","2017-04-02","adam","08","Unburned","Bottom 4","1","linear_glandular","1"
"2017/04/13 12:55:40 PM CDT","2017-04-02","adam","12","Unburned","Top 2","1","pose","1"
"2017/04/13 12:56:28 PM CDT","2017-04-02","adam","13","Burned","Top 2","1","decussant_aster","1"
"2017/04/13 12:56:57 PM CDT","2017-04-02","adam","13","Unburned","Bottom 4","2","decussant_aster","1"
"2017/04/13 12:57:18 PM CDT","2017-04-02","adam","08","Unburned","Top 2","1","alde","2"
"2017/04/13 12:57:41 PM CDT","2017-04-02","adam","13","Unburned","Bottom 4","1","artr","1"
"2017/04/13 12:58:07 PM CDT","2017-04-02","adam","06","Unburned","Bottom 4","1","uk6","1"
"2017/04/13 12:58:29 PM CDT","2017-04-02","adam","08","Unburned","Top 2","2","alde","3"
"2017/04/13 1:00:09 PM CDT","2017-04-02","adam","08","Unburned","Top 2","2","plantago","1"
"2017/04/13 1:00:40 PM CDT","2017-04-02","adam","06","Unburned","Bottom 4","2","linear_smooth","1"